from,to,action,p(s'a|s)
143,143,3,0.2151394422310757
143,143,4,0.00796812749003984
143,6375,2,0.035856573705179286
143,791,5,0.16334661354581673
143,9862,5,0.02390438247011952
143,7881,5,0.01195219123505976
143,1233,0,0.01195219123505976
143,12915,5,0.00398406374501992
144,144,2,0.4864864864864865
144,2232,2,0.02702702702702703
144,6025,0,0.13513513513513514
144,6524,2,0.10810810810810811
144,1160,5,0.10810810810810811
144,3068,5,0.10810810810810811
144,871,0,0.02702702702702703
145,145,2,0.22727272727272727
145,145,5,0.45454545454545453
145,145,3,0.09090909090909091
145,8521,0,0.045454545454545456
145,6024,5,0.09090909090909091
145,13091,1,0.045454545454545456
145,8811,5,0.045454545454545456
146,700,2,0.18840579710144928
146,146,5,0.6231884057971014
146,146,0,0.028985507246376812
146,5307,3,0.10144927536231885
146,689,5,0.043478260869565216
146,8135,5,0.014492753623188406
147,147,5,0.3181818181818182
147,147,2,0.13636363636363635
147,6016,0,0.22727272727272727
147,4196,3,0.045454545454545456
147,6211,3,0.09090909090909091
147,9013,3,0.09090909090909091
147,8750,5,0.045454545454545456
147,11071,3,0.045454545454545456
148,10774,5,0.16666666666666666
148,148,5,0.16666666666666666
148,148,4,0.16666666666666666
148,9861,1,0.16666666666666666
148,5643,3,0.3333333333333333
149,263,5,0.2823529411764706
149,3179,0,0.06470588235294118
149,5311,2,0.2235294117647059
149,5311,0,0.023529411764705882
149,2937,1,0.023529411764705882
149,8490,5,0.01764705882352941
149,11661,5,0.011764705882352941
149,10961,5,0.07058823529411765
149,634,5,0.03529411764705882
149,149,3,0.03529411764705882
149,149,2,0.03529411764705882
149,2400,0,0.011764705882352941
149,6239,1,0.023529411764705882
149,6373,0,0.029411764705882353
149,6373,2,0.011764705882352941
149,5079,3,0.0058823529411764705
149,11804,5,0.023529411764705882
149,11222,2,0.011764705882352941
149,10584,3,0.023529411764705882
149,12036,1,0.011764705882352941
149,9900,5,0.0058823529411764705
149,10019,1,0.0058823529411764705
149,194,5,0.0058823529411764705
149,8465,5,0.0058823529411764705
150,4881,3,0.1
150,4881,2,0.13333333333333333
150,150,1,0.13333333333333333
150,150,4,0.1
150,150,5,0.06666666666666667
150,11322,0,0.1
150,11784,1,0.1
150,11784,4,0.03333333333333333
150,2484,0,0.06666666666666667
150,5965,0,0.03333333333333333
150,13768,0,0.06666666666666667
150,3795,5,0.03333333333333333
150,3795,1,0.03333333333333333
151,477,0,1.0
152,152,5,0.5
152,11095,5,0.16666666666666666
152,11764,5,0.16666666666666666
152,3259,2,0.16666666666666666
153,5797,0,0.6666666666666666
153,2821,5,0.3333333333333333
154,154,3,0.45384615384615384
154,154,5,0.23846153846153847
154,154,4,0.046153846153846156
154,154,2,0.007692307692307693
154,832,5,0.06153846153846154
154,832,3,0.07692307692307693
154,3597,1,0.038461538461538464
154,4693,3,0.023076923076923078
154,833,3,0.007692307692307693
154,8833,0,0.023076923076923078
154,898,1,0.015384615384615385
154,12110,1,0.007692307692307693
155,3692,0,1.0
156,156,3,0.46153846153846156
156,156,4,0.07692307692307693
156,6756,3,0.07692307692307693
156,6171,2,0.07692307692307693
156,13419,0,0.07692307692307693
156,5623,5,0.07692307692307693
156,9766,3,0.07692307692307693
156,13167,3,0.07692307692307693
157,4788,0,1.0
158,11932,1,1.0
159,6102,1,0.3333333333333333
159,159,0,0.3333333333333333
159,14385,3,0.3333333333333333
160,9703,1,1.0
161,11515,2,0.037037037037037035
161,11515,5,0.14814814814814814
161,11515,4,0.037037037037037035
161,161,2,0.18518518518518517
161,161,5,0.18518518518518517
161,8680,3,0.25925925925925924
161,11589,3,0.1111111111111111
161,13460,0,0.037037037037037035
162,3110,0,0.625
162,8689,5,0.25
162,6352,0,0.125
163,5154,0,1.0
164,164,5,0.5
164,702,0,0.5
165,7696,0,0.05
165,14217,1,0.1
165,4912,4,0.05
165,5255,0,0.1
165,13225,1,0.15
165,488,3,0.1
165,3358,5,0.1
165,3416,1,0.05
165,9241,1,0.05
165,3173,0,0.05
165,12629,1,0.1
165,4473,1,0.05
165,165,4,0.05
166,4016,0,1.0
167,9211,3,0.2857142857142857
167,167,2,0.14285714285714285
167,167,5,0.14285714285714285
167,3415,0,0.07142857142857142
167,1256,0,0.35714285714285715
168,9538,1,0.47368421052631576
168,168,2,0.03508771929824561
168,168,4,0.03508771929824561
168,168,3,0.03508771929824561
168,168,5,0.03508771929824561
168,12249,0,0.22807017543859648
168,11481,1,0.05263157894736842
168,2248,0,0.03508771929824561
168,4023,0,0.017543859649122806
168,2340,1,0.017543859649122806
168,12334,1,0.017543859649122806
168,4406,3,0.017543859649122806
169,10667,0,0.16666666666666666
169,11338,2,0.4166666666666667
169,169,5,0.25
169,169,3,0.05555555555555555
169,732,2,0.027777777777777776
169,2325,2,0.027777777777777776
169,13406,0,0.05555555555555555
170,170,2,0.2857142857142857
170,4653,5,0.3333333333333333
170,2803,5,0.023809523809523808
170,8538,2,0.07142857142857142
170,7065,5,0.047619047619047616
170,10033,3,0.047619047619047616
170,5154,0,0.07142857142857142
170,3908,2,0.09523809523809523
170,1858,0,0.023809523809523808
171,6802,3,0.07692307692307693
171,7123,0,0.15384615384615385
171,11685,2,0.07692307692307693
171,11685,5,0.07692307692307693
171,875,0,0.23076923076923078
171,171,2,0.15384615384615385
171,7687,1,0.07692307692307693
171,10986,0,0.07692307692307693
171,1784,0,0.07692307692307693
172,1739,0,0.4
172,12234,0,0.2
172,9302,0,0.2
172,7604,2,0.2
173,5262,1,0.03333333333333333
173,6180,1,0.1
173,8834,1,0.16666666666666666
173,173,4,0.03333333333333333
173,173,2,0.3
173,173,5,0.03333333333333333
173,3593,3,0.03333333333333333
173,11082,1,0.26666666666666666
173,8625,0,0.03333333333333333
174,8869,1,0.25
174,9027,5,0.5
174,174,2,0.25
175,13575,0,1.0
176,10701,0,1.0
177,8898,5,1.0
178,1116,1,0.3333333333333333
178,11686,1,0.6666666666666666
179,11611,0,0.6666666666666666
179,11131,0,0.3333333333333333
180,9654,1,0.5
180,11729,5,0.5
181,181,5,0.6934306569343066
181,181,4,0.029197080291970802
181,181,3,0.0072992700729927005
181,8387,2,0.0072992700729927005
181,14281,5,0.145985401459854
181,4063,2,0.0364963503649635
181,11794,5,0.021897810218978103
181,1844,2,0.014598540145985401
181,7881,5,0.0364963503649635
181,8388,2,0.0072992700729927005
182,6675,1,1.0
183,3394,5,1.0
184,9464,0,0.07352941176470588
184,184,5,0.19117647058823528
184,184,3,0.19117647058823528
184,184,4,0.029411764705882353
184,2460,3,0.04411764705882353
184,2460,4,0.014705882352941176
184,2460,5,0.04411764705882353
184,2460,2,0.014705882352941176
184,715,0,0.07352941176470588
184,11826,3,0.07352941176470588
184,11826,5,0.04411764705882353
184,11634,3,0.058823529411764705
184,11634,5,0.014705882352941176
184,2440,1,0.04411764705882353
184,1912,1,0.014705882352941176
184,8656,0,0.014705882352941176
184,637,0,0.014705882352941176
184,1258,0,0.04411764705882353
185,4207,0,0.08415841584158416
185,185,1,0.4752475247524752
185,185,5,0.0891089108910891
185,185,4,0.01485148514851485
185,1079,2,0.12871287128712872
185,1079,3,0.04455445544554455
185,3392,3,0.06930693069306931
185,11956,0,0.034653465346534656
185,13571,1,0.024752475247524754
185,13571,5,0.0049504950495049506
185,8832,2,0.009900990099009901
185,8832,3,0.0049504950495049506
185,7160,0,0.009900990099009901
185,1,3,0.0049504950495049506
186,12499,3,0.25
186,186,2,0.0625
186,186,5,0.5
186,186,0,0.0625
186,11858,0,0.125
187,6693,5,1.0
188,871,0,0.8888888888888888
188,6490,0,0.1111111111111111
189,11325,1,1.0
190,3067,2,0.1111111111111111
190,13624,1,0.07407407407407407
190,190,5,0.25925925925925924
190,190,3,0.037037037037037035
190,190,4,0.037037037037037035
190,1361,1,0.037037037037037035
190,4640,5,0.07407407407407407
190,4640,3,0.037037037037037035
190,10990,1,0.037037037037037035
190,2884,3,0.037037037037037035
190,11110,1,0.07407407407407407
190,7111,5,0.037037037037037035
190,12255,1,0.037037037037037035
190,8326,0,0.037037037037037035
190,4302,3,0.037037037037037035
190,2423,5,0.037037037037037035
191,5872,5,0.2614795918367347
191,7577,5,0.41836734693877553
191,11752,5,0.15943877551020408
191,3400,2,0.13010204081632654
191,191,3,0.02040816326530612
191,191,4,0.0012755102040816326
191,10693,5,0.003826530612244898
191,7442,5,0.002551020408163265
191,8402,2,0.002551020408163265
192,11770,5,0.03125
192,8368,1,0.078125
192,11394,3,0.390625
192,192,5,0.203125
192,192,4,0.015625
192,192,0,0.015625
192,8225,1,0.09375
192,2367,3,0.125
192,12465,2,0.015625
192,5819,1,0.015625
192,5983,2,0.015625
193,12566,0,0.3333333333333333
193,4589,0,0.3333333333333333
193,6041,0,0.3333333333333333
194,1890,1,0.2857142857142857
194,8905,3,0.14285714285714285
194,149,5,0.14285714285714285
194,194,3,0.14285714285714285
194,8810,0,0.2857142857142857
195,10893,5,1.0
196,5538,1,0.5
196,12707,1,0.5
197,197,5,0.5
197,12764,2,0.5
198,9820,5,0.5
198,13697,2,0.5
199,199,2,0.13333333333333333
199,199,5,0.5333333333333333
199,12699,0,0.2
199,11276,3,0.06666666666666667
199,10666,5,0.06666666666666667
200,359,3,0.5
200,11909,5,0.5
201,8727,0,0.14285714285714285
201,6154,5,0.2857142857142857
201,11210,5,0.14285714285714285
201,201,3,0.14285714285714285
201,10812,5,0.14285714285714285
201,9100,2,0.14285714285714285
202,9023,1,0.15789473684210525
202,11998,1,0.05263157894736842
202,10822,0,0.15789473684210525
202,3045,5,0.05263157894736842
202,202,4,0.05263157894736842
202,202,3,0.05263157894736842
202,10319,1,0.15789473684210525
202,8875,0,0.10526315789473684
202,4223,0,0.15789473684210525
202,13674,4,0.05263157894736842
203,8793,1,0.2
203,9642,1,0.4
203,11109,1,0.2
203,8852,1,0.2
204,204,3,0.5116279069767442
204,13038,1,0.023255813953488372
204,1050,0,0.023255813953488372
204,2990,3,0.13953488372093023
204,1024,3,0.06976744186046512
204,5495,5,0.09302325581395349
204,2405,1,0.023255813953488372
204,5970,0,0.023255813953488372
204,2935,3,0.06976744186046512
204,6974,5,0.023255813953488372
205,205,2,0.4
205,205,5,0.18
205,205,4,0.04
205,4843,0,0.16
205,8967,2,0.14
205,7337,3,0.04
205,9513,2,0.02
205,3963,0,0.02
206,5084,3,0.5
206,8841,1,0.5
207,207,5,0.6666666666666666
207,8447,3,0.3333333333333333
208,12544,2,1.0
209,2858,0,1.0
210,210,4,0.14285714285714285
210,210,2,0.42857142857142855
210,8367,5,0.14285714285714285
210,4681,5,0.14285714285714285
210,5220,3,0.14285714285714285
212,212,5,0.4857142857142857
212,212,4,0.05714285714285714
212,212,0,0.08571428571428572
212,599,4,0.02857142857142857
212,599,5,0.02857142857142857
212,599,0,0.02857142857142857
212,2043,3,0.2857142857142857
213,1871,1,0.6666666666666666
213,213,3,0.3333333333333333
214,4813,0,1.0
215,6089,0,1.0
216,1575,0,1.0
217,3278,5,1.0
218,9334,0,1.0
219,2786,0,1.0
220,220,5,0.5
220,10469,2,0.5
221,3270,0,0.16666666666666666
221,7939,0,0.16666666666666666
221,5715,0,0.16666666666666666
221,221,2,0.16666666666666666
221,5797,0,0.16666666666666666
221,7350,1,0.16666666666666666
222,222,5,0.6666666666666666
222,222,2,0.16666666666666666
222,146,0,0.16666666666666666
223,14005,0,0.5
223,3380,0,0.5
224,5865,1,0.16363636363636364
224,1776,0,0.05454545454545454
224,490,5,0.05454545454545454
224,13094,3,0.05454545454545454
224,4720,5,0.09090909090909091
224,224,3,0.23636363636363636
224,11129,3,0.09090909090909091
224,4918,1,0.05454545454545454
224,11770,0,0.10909090909090909
224,2766,0,0.03636363636363636
224,5155,0,0.03636363636363636
224,7291,0,0.01818181818181818
225,1883,2,0.16666666666666666
225,912,5,0.8333333333333334
226,500,5,1.0
227,12982,1,1.0
228,228,2,0.19047619047619047
228,6368,2,0.14285714285714285
228,6368,5,0.047619047619047616
228,6368,4,0.047619047619047616
228,2483,0,0.19047619047619047
228,7319,1,0.09523809523809523
228,11895,3,0.047619047619047616
228,8005,2,0.047619047619047616
228,8005,4,0.047619047619047616
228,8826,1,0.14285714285714285
229,1853,0,1.0
230,230,2,0.41379310344827586
230,230,5,0.1724137931034483
230,10070,2,0.20689655172413793
230,10070,5,0.034482758620689655
230,1816,0,0.13793103448275862
230,11314,0,0.034482758620689655
231,231,5,0.25
231,8165,5,0.125
231,8165,4,0.125
231,687,2,0.125
231,2522,3,0.25
231,10026,0,0.125
232,6410,2,0.6
232,232,5,0.2
232,2129,2,0.2
233,233,2,0.5
233,233,5,0.25
233,14173,2,0.25
234,234,3,0.2152777777777778
234,234,4,0.034722222222222224
234,681,1,0.013888888888888888
234,3689,5,0.2013888888888889
234,2111,0,0.13194444444444445
234,3441,3,0.027777777777777776
234,7907,2,0.0763888888888889
234,10317,5,0.020833333333333332
234,7596,5,0.14583333333333334
234,3720,0,0.027777777777777776
234,8283,3,0.020833333333333332
234,13450,5,0.027777777777777776
234,7377,1,0.013888888888888888
234,12917,5,0.006944444444444444
234,3396,1,0.006944444444444444
234,14337,1,0.006944444444444444
234,1205,0,0.006944444444444444
234,11991,2,0.006944444444444444
234,1957,1,0.006944444444444444
235,1777,5,0.375
235,2237,3,0.125
235,6790,5,0.125
235,7688,3,0.125
235,14181,5,0.125
235,5455,5,0.125
236,236,0,0.42857142857142855
236,236,5,0.14285714285714285
236,8075,0,0.2857142857142857
236,7708,2,0.14285714285714285
237,6971,1,0.5
237,2874,1,0.5
238,12351,0,0.43902439024390244
238,238,5,0.1951219512195122
238,238,4,0.024390243902439025
238,9170,3,0.12195121951219512
238,6210,0,0.04878048780487805
238,5008,0,0.07317073170731707
238,13507,2,0.0975609756097561
239,3221,5,0.32989690721649484
239,5263,1,0.3402061855670103
239,10568,1,0.061855670103092786
239,239,3,0.041237113402061855
239,239,2,0.1134020618556701
239,239,4,0.010309278350515464
239,3998,2,0.020618556701030927
239,5999,0,0.020618556701030927
239,8725,3,0.020618556701030927
239,10418,5,0.010309278350515464
239,4104,5,0.020618556701030927
239,12859,3,0.010309278350515464
240,8409,0,0.12
240,3688,3,0.04
240,240,4,0.02
240,240,2,0.26
240,240,5,0.16
240,9653,0,0.08
240,8801,2,0.1
240,8801,5,0.1
240,8801,4,0.02
240,12759,5,0.02
240,10336,0,0.02
240,5549,5,0.02
240,6622,0,0.02
240,9201,2,0.02
241,3236,1,0.5
241,4775,1,0.5
242,2221,3,0.12121212121212122
242,6835,1,0.06060606060606061
242,8810,0,0.10606060606060606
242,8828,1,0.16666666666666666
242,12557,1,0.12121212121212122
242,242,2,0.06060606060606061
242,242,5,0.07575757575757576
242,242,4,0.015151515151515152
242,10534,0,0.015151515151515152
242,3884,0,0.19696969696969696
242,2305,3,0.015151515151515152
242,6681,3,0.015151515151515152
242,928,5,0.015151515151515152
242,9342,0,0.015151515151515152
243,1910,5,0.6666666666666666
243,11962,5,0.3333333333333333
244,7128,3,0.5
244,2329,0,0.5
245,14180,3,0.044444444444444446
245,245,1,0.6222222222222222
245,245,5,0.13333333333333333
245,245,4,0.022222222222222223
245,13929,1,0.044444444444444446
245,13677,0,0.044444444444444446
245,4614,1,0.022222222222222223
245,7966,5,0.022222222222222223
245,13258,2,0.022222222222222223
245,14374,2,0.022222222222222223
246,246,5,0.7142857142857143
246,8548,5,0.14285714285714285
246,12595,5,0.14285714285714285
247,6616,0,0.3
247,540,0,0.1
247,9003,0,0.1
247,792,0,0.2
247,7288,1,0.1
247,247,1,0.1
247,6257,0,0.1
248,9750,1,0.0211864406779661
248,3825,1,0.04449152542372881
248,9375,5,0.0614406779661017
248,8973,0,0.0211864406779661
248,9619,5,0.3114406779661017
248,2335,0,0.07415254237288135
248,7710,5,0.08898305084745763
248,248,2,0.09322033898305085
248,248,4,0.01694915254237288
248,5860,3,0.057203389830508475
248,14347,0,0.023305084745762712
248,7605,5,0.057203389830508475
248,7703,5,0.025423728813559324
248,8627,5,0.00847457627118644
248,5480,3,0.00847457627118644
248,3673,2,0.014830508474576272
248,3673,4,0.00211864406779661
248,68,2,0.019067796610169493
248,68,4,0.00211864406779661
248,1692,3,0.01694915254237288
248,10478,1,0.006355932203389831
248,6117,1,0.00211864406779661
248,9984,1,0.00211864406779661
248,9856,1,0.00423728813559322
248,5704,1,0.00211864406779661
248,9927,1,0.00211864406779661
248,13997,2,0.00423728813559322
248,13997,4,0.00211864406779661
248,4256,1,0.00211864406779661
248,2070,1,0.00211864406779661
248,6773,5,0.00211864406779661
249,11481,1,0.12903225806451613
249,249,1,0.45161290322580644
249,249,4,0.03225806451612903
249,14367,1,0.0967741935483871
249,2248,0,0.03225806451612903
249,13511,3,0.03225806451612903
249,13511,0,0.03225806451612903
249,7010,3,0.03225806451612903
249,168,3,0.03225806451612903
249,465,0,0.12903225806451613
250,14330,1,0.625
250,4747,3,0.05
250,250,4,0.125
250,2475,1,0.125
250,8166,3,0.05
250,7063,1,0.025
251,7661,2,1.0
252,3181,0,0.27586206896551724
252,252,5,0.4827586206896552
252,252,2,0.06896551724137931
252,252,4,0.034482758620689655
252,11330,0,0.034482758620689655
252,8899,3,0.034482758620689655
252,1838,5,0.034482758620689655
252,1838,2,0.034482758620689655
253,14088,2,0.36363636363636365
253,8118,3,0.45454545454545453
253,253,4,0.09090909090909091
253,253,5,0.09090909090909091
254,11024,0,0.125
254,14442,0,0.75
254,9032,0,0.125
255,4411,5,0.10909090909090909
255,255,3,0.11818181818181818
255,13145,3,0.00909090909090909
255,996,5,0.19090909090909092
255,7611,1,0.00909090909090909
255,3531,2,0.22727272727272727
255,8961,0,0.17272727272727273
255,6949,5,0.00909090909090909
255,319,0,0.045454545454545456
255,3024,2,0.01818181818181818
255,8915,1,0.01818181818181818
255,13791,1,0.00909090909090909
255,14199,5,0.01818181818181818
255,11856,1,0.00909090909090909
255,2914,1,0.00909090909090909
255,4879,1,0.00909090909090909
255,11290,2,0.01818181818181818
256,11537,0,0.2
256,256,5,0.3
256,256,2,0.3
256,6890,5,0.1
256,1603,2,0.1
257,11911,2,1.0
258,9270,0,0.07692307692307693
258,13483,3,0.15384615384615385
258,10362,2,0.07692307692307693
258,258,0,0.38461538461538464
258,258,5,0.15384615384615385
258,954,0,0.07692307692307693
258,1291,2,0.07692307692307693
259,259,5,0.4838709677419355
259,259,3,0.06451612903225806
259,11135,5,0.3225806451612903
259,993,2,0.03225806451612903
259,7408,2,0.03225806451612903
259,4152,2,0.03225806451612903
259,10631,5,0.03225806451612903
260,260,4,0.2222222222222222
260,260,5,0.19444444444444445
260,260,1,0.5277777777777778
260,5172,2,0.05555555555555555
261,8315,0,1.0
262,7164,0,0.16666666666666666
262,6966,0,0.3333333333333333
262,262,1,0.16666666666666666
262,13851,0,0.3333333333333333
263,12939,0,0.39603960396039606
263,263,3,0.06930693069306931
263,263,2,0.07920792079207921
263,263,0,0.009900990099009901
263,1890,1,0.07920792079207921
263,149,5,0.07920792079207921
263,11804,0,0.09900990099009901
263,8490,0,0.039603960396039604
263,928,0,0.0594059405940594
263,8810,0,0.039603960396039604
263,1305,0,0.009900990099009901
263,11222,5,0.009900990099009901
263,11661,3,0.009900990099009901
263,11661,2,0.009900990099009901
263,7404,1,0.009900990099009901
264,3579,5,0.07692307692307693
264,264,5,0.15384615384615385
264,264,2,0.07692307692307693
264,8792,2,0.07692307692307693
264,8792,5,0.07692307692307693
264,8335,5,0.07692307692307693
264,4620,5,0.46153846153846156
265,3236,1,0.3333333333333333
265,14170,1,0.6666666666666666
266,987,2,0.4
266,5043,0,0.2
266,5404,5,0.3
266,266,4,0.05
266,12247,2,0.05
267,267,5,0.5555555555555556
267,2769,0,0.2222222222222222
267,626,3,0.1111111111111111
267,6600,4,0.1111111111111111
268,390,5,0.3333333333333333
268,268,3,0.3333333333333333
268,1849,5,0.3333333333333333
269,7010,1,0.25
269,269,5,0.25
269,0,3,0.5
270,318,5,0.6
270,6534,5,0.2
270,270,4,0.2
271,5306,2,0.41237113402061853
271,11652,5,0.10309278350515463
271,9498,5,0.14432989690721648
271,3562,2,0.09278350515463918
271,271,0,0.07216494845360824
271,271,4,0.020618556701030927
271,3747,5,0.041237113402061855
271,7791,3,0.041237113402061855
271,1701,5,0.030927835051546393
271,3414,5,0.010309278350515464
271,2316,2,0.010309278350515464
271,11202,5,0.010309278350515464
271,12112,2,0.010309278350515464
